WKT,POINT_ID
"POINT (4602000.04875316 4396000.64472976)","46024396"
"POINT (4601998.9614632 4419999.40514768)","46024420"
"POINT (4602000.95972069 4503999.40272561)","46024504"
"POINT (4601999.89645953 4518000.56531037)","46024518"
"POINT (4601999.252102 4690000.26273325)","46024690"
"POINT (4602000.21131845 4698000.0062063)","46024698"
"POINT (4601998.74437357 4708001.10511619)","46024708"
"POINT (4604000.0504761 1672000.32766647)","46041672"
"POINT (4604000.32817324 2116000.42538842)","46042116"
"POINT (4603998.46798563 2228003.76200867)","46042228"
"POINT (4603998.54557141 2841998.96285)","46042842"
"POINT (4603999.10283173 3057999.56205431)","46043058"
"POINT (4604000.58899247 3075999.79396706)","46043076"
"POINT (4604002.17229519 3151994.56091739)","46043152"
"POINT (4603998.83735486 3206000.4998486)","46043206"
"POINT (4603997.84913274 3346000.70790069)","46043346"
"POINT (4603998.82519642 3364000.53509689)","46043364"
"POINT (4604000.41395428 3728000.0851148)","46043728"
"POINT (4604000.69721039 3777999.59999132)","46043778"
"POINT (4603984.11105231 3867984.95333202)","46043868"
"POINT (4604003.68214225 3872007.10487426)","46043872"
"POINT (4603993.05133558 4033994.53792243)","46044034"
"POINT (4604001.56868162 4160001.69406941)","46044160"
"POINT (4604000.65339632 4231999.77854439)","46044232"
"POINT (4604000.25084637 4605999.91301355)","46044606"
"POINT (4603998.27889505 4646002.41011977)","46044646"
"POINT (4604000.19882063 4699999.99848838)","46044700"
"POINT (4606001.68746866 1649988.10718875)","46061650"
"POINT (4605996.84939522 2114003.38582294)","46062114"
"POINT (4606001.19081469 2257999.32406219)","46062258"
"POINT (4606001.29111852 2545999.42271171)","46062546"
"POINT (4606001.14454936 2817999.43249372)","46062818"
"POINT (4605999.51096269 2977999.77610336)","46062978"
"POINT (4606000.75978461 3089999.34912832)","46063090"
"POINT (4605999.76583536 3265999.16636805)","46063266"
"POINT (4605997.98844104 3270000.37648196)","46063270"
"POINT (4606001.16568934 3374002.37021134)","46063374"
"POINT (4605992.45558236 3683991.18329871)","46063684"
"POINT (4605993.75516155 3841999.42069446)","46063842"
"POINT (4606012.68047654 3881998.69721843)","46063882"
"POINT (4605997.49545801 4003999.17469717)","46064004"
"POINT (4606004.33545404 4008009.63623829)","46064008"
"POINT (4606005.51043506 4040001.38076931)","46064040"
"POINT (4606000.96015826 4098002.52670664)","46064098"
"POINT (4605997.6321444 4115999.46221446)","46064116"
"POINT (4606000.24266327 4152007.08688288)","46064152"
"POINT (4605999.09660699 4205998.63517195)","46064206"
"POINT (4605996.78028603 4219999.09028382)","46064220"
"POINT (4605999.53204358 4259999.22164236)","46064260"
"POINT (4605998.73104145 4295999.77811032)","46064296"
"POINT (4605999.8999319 4386000.35286246)","46064386"
"POINT (4605999.90849468 4525998.3896704)","46064526"
"POINT (4606000.75955612 4579999.84078422)","46064580"
"POINT (4605999.16597369 4728000.05845837)","46064728"
"POINT (4608005.03316526 1630009.34261265)","46081630"
"POINT (4607998.41969311 2065998.72590526)","46082066"
"POINT (4608001.85646939 2241997.53112685)","46082242"
"POINT (4607999.82717009 2277998.86862386)","46082278"
"POINT (4607983.13213336 2542005.72312084)","46082542"
"POINT (4607996.17544671 2614001.21193588)","46082614"
"POINT (4607999.43212389 2776000.87834179)","46082776"
"POINT (4608004.4953226 2830012.34931859)","46082830"
"POINT (4607998.35760281 2944000.66729826)","46082944"
"POINT (4608012.2195992 3010001.36192252)","46083010"
"POINT (4607999.64019123 3208002.81681562)","46083208"
"POINT (4608000.94743034 3280000.27691455)","46083280"
"POINT (4607999.58114344 3303999.79512161)","46083304"
"POINT (4607999.97447787 3315999.45288646)","46083316"
"POINT (4607994.88987024 3879986.6201958)","46083880"
"POINT (4608004.22323598 3988002.28160937)","46083988"
"POINT (4607998.81985599 4347999.25140814)","46084348"
"POINT (4607999.48109793 4383999.98447722)","46084384"
"POINT (4607998.87166144 4431998.45758565)","46084432"
"POINT (4607999.43106098 4468000.5960474)","46084468"
"POINT (4607999.07496981 4575998.98960171)","46084576"
"POINT (4607999.88474628 4600000.92964919)","46084600"
"POINT (4608000.03829361 4654001.05772248)","46084654"
"POINT (4607999.95599378 4665995.11965101)","46084666"
"POINT (4607999.9924544 4689999.95687168)","46084690"
"POINT (4609997.81102234 1645999.19962862)","46101646"
"POINT (4610035.26343691 1664010.65762039)","46101664"
"POINT (4610000.54776414 2142003.1702495)","46102142"
"POINT (4610004.09110049 2244005.41367902)","46102244"
"POINT (4610002.35169687 2609997.92831548)","46102610"
"POINT (4609999.21474599 2726001.8942293)","46102726"
"POINT (4609999.09201774 2762002.13947078)","46102762"
"POINT (4609996.84228865 2812000.81624673)","46102812"
"POINT (4610000.53349583 2852001.00761851)","46102852"
"POINT (4609997.48411552 2909999.61626738)","46102910"
"POINT (4609999.30139538 2952003.40340536)","46102952"
"POINT (4609999.8908525 2964001.75878356)","46102964"
"POINT (4610000.04802478 3018000.15853364)","46103018"
"POINT (4609999.41917864 3050000.17400995)","46103050"
"POINT (4610000.12425462 3089994.04874947)","46103090"
"POINT (4610000.89142227 3103997.38099161)","46103104"
"POINT (4610004.19146081 3167996.28167246)","46103168"
"POINT (4610000.3084139 3252000.71160905)","46103252"
"POINT (4609998.88541584 3301999.97795365)","46103302"
"POINT (4609998.08182123 3338000.4521831)","46103338"
"POINT (4609994.69090528 3702004.67444123)","46103702"
"POINT (4609999.05006017 3737999.94644773)","46103738"
"POINT (4609998.00589569 3788003.1929952)","46103788"
"POINT (4610000.60097 3797997.10219295)","46103798"
"POINT (4609979.1843804 3827999.09931081)","46103828"
"POINT (4610001.46793631 3878000.73176234)","46103878"
"POINT (4609996.80920661 3936004.34943777)","46103936"
"POINT (4610002.24084643 3960000.86944369)","46103960"
"POINT (4610005.66749392 4049999.31742295)","46104050"
"POINT (4610004.45007778 4169996.33281866)","46104170"
"POINT (4610000.7747399 4193999.97221945)","46104194"
"POINT (4610005.77744521 4310003.71788841)","46104310"
"POINT (4609998.58156377 4418000.63194173)","46104418"
"POINT (4610000.76754124 4440000.52205015)","46104440"
"POINT (4609999.38104213 4481999.87582174)","46104482"
"POINT (4609999.65503939 4529999.34759881)","46104530"
"POINT (4609999.08700215 4554000.61384289)","46104554"
"POINT (4611997.42142011 1612002.77177004)","46121612"
"POINT (4612007.35027405 2073996.03671542)","46122074"
"POINT (4611859.46582716 2272021.93567039)","46122272"
"POINT (4612005.26052649 2565986.45543478)","46122566"
"POINT (4612033.55433093 2902001.89598307)","46122902"
"POINT (4611999.24489781 3153999.83620484)","46123154"
"POINT (4611998.95864243 3766000.30865505)","46123766"
"POINT (4612000.79915733 3801997.80585751)","46123802"
"POINT (4611999.75446006 3910036.53961715)","46123910"
"POINT (4612159.83846118 3928011.77376305)","46123928"
"POINT (4612000.54734004 4594000.67361739)","46124594"
"POINT (4611997.03506724 4701996.73472176)","46124702"
"POINT (4612000.57496872 4719998.88356536)","46124720"
"POINT (4614002.1406317 1617998.05227503)","46141618"
"POINT (4614000.66414549 1635998.07087458)","46141636"
"POINT (4613994.27075875 2049998.90940989)","46142050"
"POINT (4614003.04432062 2582000.57980023)","46142582"
"POINT (4613999.42043245 2787999.60191163)","46142788"
"POINT (4614045.31026555 2895974.79728229)","46142896"
"POINT (4613999.9137246 2927998.48137429)","46142928"
"POINT (4613999.80397427 2982000.05454168)","46142982"
"POINT (4614000.00091882 3140000.95774579)","46143140"
"POINT (4613997.93110861 3198001.13361734)","46143198"
"POINT (4614001.85216272 3211999.3941271)","46143212"
"POINT (4614001.02718384 3287998.37785338)","46143288"
"POINT (4614001.9560485 3291995.89545402)","46143292"
"POINT (4614000.65982432 3670003.17519788)","46143670"
"POINT (4614007.44521312 3684001.55653517)","46143684"
"POINT (4614003.98062561 3688007.26542953)","46143688"
"POINT (4613995.989196 3719999.7523986)","46143720"
"POINT (4613999.01758642 3760001.6576967)","46143760"
"POINT (4614001.36620759 3814001.37745793)","46143814"
"POINT (4613993.85911343 3846004.16540047)","46143846"
"POINT (4614000.48560059 3922007.42560554)","46143922"
"POINT (4613991.67387971 3953997.18356551)","46143954"
"POINT (4614002.42105965 3994004.89048147)","46143994"
"POINT (4613981.05392334 4022001.8007161)","46144022"
"POINT (4614002.58510797 4029990.7773721)","46144030"
"POINT (4614000.24713971 4061993.55846095)","46144062"
"POINT (4613998.63673042 4080002.99922491)","46144080"
"POINT (4614000.06211005 4174000.70186562)","46144174"
"POINT (4613997.97955074 4184002.1084351)","46144184"
"POINT (4613999.20240065 4246000.3565505)","46144246"
"POINT (4613993.02430408 4407996.90853005)","46144408"
"POINT (4613999.03596373 4454000.43301301)","46144454"
"POINT (4613999.02690889 4472000.78148671)","46144472"
"POINT (4613999.17417977 4493999.75721811)","46144494"
"POINT (4613999.57515917 4602000.44807301)","46144602"
"POINT (4613999.27905204 4695999.66855496)","46144696"
"POINT (4616000.67466902 2241999.95840283)","46162242"
"POINT (4616001.75739296 2710000.72281525)","46162710"
"POINT (4616001.29932491 2907999.39555604)","46162908"
"POINT (4615999.79382098 2926009.10660985)","46162926"
"POINT (4616000.45041224 3087998.65524704)","46163088"
"POINT (4616002.79568707 3160001.13389742)","46163160"
"POINT (4615992.49813473 3196000.86156044)","46163196"
"POINT (4616000.16590579 3213998.78452327)","46163214"
"POINT (4616002.66689881 3249999.47847107)","46163250"
"POINT (4615999.97156177 3285999.97936263)","46163286"
"POINT (4615997.71602484 3970009.24187441)","46163970"
"POINT (4616001.76139861 4096005.32058011)","46164096"
"POINT (4615999.89604862 4150000.50291897)","46164150"
"POINT (4615999.64956357 4168001.82174017)","46164168"
"POINT (4615999.65413233 4240000.55919509)","46164240"
"POINT (4616001.8874792 4258000.25248724)","46164258"
"POINT (4615999.36236722 4527999.47004262)","46164528"
"POINT (4615999.27364319 4707999.75551174)","46164708"
"POINT (4617998.81080854 1643997.54960972)","46181644"
"POINT (4617996.08592168 1657999.07157565)","46181658"
"POINT (4618003.97258393 1662000.4586907)","46181662"
"POINT (4618000.36963754 2134002.07080765)","46182134"
"POINT (4618099.88568352 2220035.72150574)","46182220"
"POINT (4618002.24376442 2237998.87428978)","46182238"
"POINT (4617968.2371945 2722012.42869304)","46182722"
"POINT (4617988.91898893 2814004.86230096)","46182814"
"POINT (4617999.25931311 2827999.90412772)","46182828"
"POINT (4618000.18395932 3001999.89048699)","46183002"
"POINT (4617999.94446461 3011994.72068339)","46183012"
"POINT (4618000.50123708 3066000.66815126)","46183066"
"POINT (4617998.96868303 3119999.09321486)","46183120"
"POINT (4618000.92859257 3127999.18874357)","46183128"
"POINT (4618000.80313449 3138000.25024142)","46183138"
"POINT (4618002.95673188 3263996.67151513)","46183264"
"POINT (4617999.75948489 3271999.30451307)","46183272"
"POINT (4617999.83224149 3318000.4470504)","46183318"
"POINT (4618000.20292886 3713988.34309139)","46183714"
"POINT (4618003.60651531 3812003.64703806)","46183812"
"POINT (4617995.56396132 3829998.00323521)","46183830"
"POINT (4617993.54661279 3854011.58443895)","46183854"
"POINT (4618004.11250712 3872003.93895081)","46183872"
"POINT (4617999.95526413 3937991.93570889)","46183938"
"POINT (4618065.42394422 3944005.8001453)","46183944"
"POINT (4617996.82693296 3965999.88464404)","46183966"
"POINT (4617998.93747935 3973999.28162162)","46183974"
"POINT (4617998.05348378 4034002.02090033)","46184034"
"POINT (4618005.8675592 4045996.9714482)","46184046"
"POINT (4618000.0031825 4106000.04210386)","46184106"
"POINT (4617994.3920006 4213997.08011003)","46184214"
"POINT (4618005.93477116 4280000.45295502)","46184280"
"POINT (4617999.65419745 4298000.57037526)","46184298"
"POINT (4618000.0212299 4334000.26396995)","46184334"
"POINT (4617999.34110578 4541999.73536304)","46184542"
"POINT (4618001.15943768 4604000.56654427)","46184604"
"POINT (4617994.80011133 4631999.56538924)","46184632"
"POINT (4617999.99114712 4685999.97013009)","46184686"
"POINT (4617999.83883371 4694001.0430319)","46184694"
"POINT (4617996.65951587 4711999.29178139)","46184712"
"POINT (4619997.49418152 2043999.73584991)","46202044"
"POINT (4619997.65690774 2100001.29439695)","46202100"
"POINT (4620061.37051448 2106003.62653091)","46202106"
"POINT (4619998.01730477 2206000.74830332)","46202206"
"POINT (4620008.281516 2250003.96242275)","46202250"
"POINT (4619999.12034925 2524001.33587483)","46202524"
"POINT (4620000.60169821 2583997.55570476)","46202584"
"POINT (4620092.80075739 2782036.04882987)","46202782"
"POINT (4620020.34945127 2807994.31892037)","46202808"
"POINT (4620002.65035352 2811999.29501345)","46202812"
"POINT (4619999.61002866 2830000.06994707)","46202830"
"POINT (4619997.73474244 2937999.7329748)","46202938"
"POINT (4620000.28192283 3041999.03419795)","46203042"
"POINT (4619999.59319157 3077998.91669165)","46203078"
"POINT (4619999.83489311 3135999.32568887)","46203136"
"POINT (4620001.11417518 3244004.74574927)","46203244"
"POINT (4620000.17182788 3316000.36952015)","46203316"
"POINT (4620000.97087144 3351999.13709815)","46203352"
"POINT (4619998.33605027 3729994.6306187)","46203730"
"POINT (4619998.35522303 3754000.90335191)","46203754"
"POINT (4620017.87887032 3862003.37917724)","46203862"
"POINT (4620000.62105802 3964000.20144409)","46203964"
"POINT (4619998.35530145 3982004.79646038)","46203982"
"POINT (4619998.16725216 4041981.17837991)","46204042"
"POINT (4620000.02313566 4114000.02088503)","46204114"
"POINT (4619999.98595868 4125999.93157137)","46204126"
"POINT (4620001.1584841 4158008.85396712)","46204158"
"POINT (4620000.58833405 4161999.81949046)","46204162"
"POINT (4619999.85520421 4203999.41804796)","46204204"
"POINT (4619998.64516907 4392000.57335316)","46204392"
"POINT (4619998.81206675 4474000.19271833)","46204474"
"POINT (4619997.30008082 4593999.93635122)","46204594"
"POINT (4622026.87219554 2112007.65958111)","46222112"
"POINT (4621988.50148616 2179980.23721074)","46222180"
"POINT (4621998.24133204 2561999.12669537)","46222562"
"POINT (4621999.41829912 2795998.41061256)","46222796"
"POINT (4622000.51480951 2818000.17232974)","46222818"
"POINT (4622000.42811628 2968002.47554475)","46222968"
"POINT (4622000.7119804 3224001.2184906)","46223224"
"POINT (4622001.99182492 3292001.41672959)","46223292"
"POINT (4622000.37561184 3706004.83328362)","46223706"
"POINT (4622000.70508278 3742000.08441475)","46223742"
"POINT (4621998.80888628 3764001.09867261)","46223764"
"POINT (4622000.52499952 3781999.43990059)","46223782"
"POINT (4621997.39464795 3850007.7677062)","46223850"
"POINT (4622002.11041459 4012006.90505311)","46224012"
"POINT (4621994.43835933 4051999.66177646)","46224052"
"POINT (4621999.94357025 4069997.20718061)","46224070"
"POINT (4622001.93834663 4250000.03286206)","46224250"
"POINT (4622000.39808586 4444000.25682234)","46224444"
"POINT (4621998.98223639 4483999.81436097)","46224484"
"POINT (4621997.7947093 4682003.62058619)","46224682"
"POINT (4624003.49985272 1609999.29104442)","46241610"
"POINT (4623995.8694832 2063995.64663413)","46242064"
"POINT (4624000.51424872 2113995.734027)","46242114"
"POINT (4624010.54163512 2762007.62891576)","46242762"
"POINT (4623998.88460291 2910001.15873889)","46242910"
"POINT (4624002.87350085 2942005.28470564)","46242942"
"POINT (4624001.78250042 2946002.5152512)","46242946"
"POINT (4624000.01840807 3031998.83374005)","46243032"
"POINT (4623999.06902101 3175999.43518564)","46243176"
"POINT (4624000.8854435 3342000.24529584)","46243342"
"POINT (4623996.12034304 3954009.06114074)","46243954"
"POINT (4623998.17451088 3990001.71765613)","46243990"
"POINT (4624004.21395261 4007997.87152092)","46244008"
"POINT (4624004.23878566 4075999.43163118)","46244076"
"POINT (4623998.95382215 4310000.89177773)","46244310"
"POINT (4624000.45103983 4350000.03996371)","46244350"
"POINT (4623995.00590004 4418002.01106409)","46244418"
"POINT (4624002.4028727 4457999.40890696)","46244458"
"POINT (4624000.32119432 4530000.12012333)","46244530"
"POINT (4624000.42683322 4583999.69972932)","46244584"
"POINT (4625997.26164765 2055997.75148799)","46262056"
"POINT (4625999.57392582 2199999.93351744)","46262200"
"POINT (4626002.49239752 2236003.89164011)","46262236"
"POINT (4625993.8192346 2620001.97325405)","46262620"
"POINT (4626002.03498678 2775938.13644796)","46262776"
"POINT (4625998.8244473 2782002.05664483)","46262782"
"POINT (4626014.87112555 2794023.68212216)","46262794"
"POINT (4625999.98631268 2991999.97258188)","46262992"
"POINT (4626000.98409851 3027999.90746873)","46263028"
